0.06056240937355078,0.14916483883348888,0.13145974605573024,0.2495961655183209,0.15611048737675157,0.46233047276292133,0.3170991626155343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05540101428539405,0.08702831655027533,0.11714596353441141,0.17095230435522632,0.2692571308090945,0.25336791194210373,0.39364169225528145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.037032703520170664,0.18753230473386212,0.09780238052060054,0.2692571308090945,0.12828948421828706,0.2802909905927769,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05859724353041252,0.10608236917173262,0.12728111510992515,0.1402485281558616,0.1053250815279778,0.2763575379876209,0.1892921085152311,0.3076666302400996,0.2545727176391834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04503603119570355,0.1831958536241573,0.15854958130776717,0.26087341364914896,0.29119552643804103,0.4479351328645087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05770221890075256,0.16030750298124513,0.23030722422162925,0.23793562080991304,0.20631560676924013,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03391211699998082,0.17940213729943094,0.14248863725682795,0.12440421386580741,0.2777777777777778,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03435927938892521,0.14040963229550565,0.1429387765119899,0.20942221285151796,0.11569406345436427,0.20386679358577767,0.24575751728792133,0.26784333807954125,0.2957773696389997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14273984103171478,0.19364278775612637,0.2473338586457131,0.30074248593707387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1191480017798239,0.19044144659736284,0.32818153328425875,0.3822599774078128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0804149668218,0.23848046463454325,0.25,0.16559428735565532,0.19647888802078234,0.3783985730864111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02234416283358047,0.12476042995586467,0.13901263974445605,0.21027423493677364,0.1512913390644527,0.3413055652762315,0.4085495813077672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06356609009919528,0.40453916366755616,0.3216122471519773,0.3200748782241168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10412692757254416,0.16364714799847518,0.23116523638146066,0.16534102123626587,0.2236057831278419,0.24952085991172934,0.39364169225528145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09645889400283231,0.1875,0.14603654174221056,0.2355999894579577,0.18398995556967693,0.2986423696167026,0.4173408131104507,0.43757537771234495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013503471572343342,0.1429387765119899,0.1797951838522472,0.19413035095869402,0.1546014613995373,0.2858775530239798,0.22586116516253313,0.2849911164111024,0.32042789754748313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1603249870232391,0.375,0.2891328829326402,0.25822860875170844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08594404968422703,0.32363133093404495,0.15190749336382026,0.22668720934680028,0.3769599831327324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17390527451687526,0.1954014727799356,0.21255368441912398,0.28552274497189567,0.25799739356481255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06820017481414675,0.25,0.17122889688651693,0.22037594338660205,0.21338325214941115,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0804149668218,0.17122889688651693,0.18458201487551282,0.1874349993945565,0.29119552643804103,0.363748377627139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10984562206750367,0.2687610797187052,0.2572897977215819,0.33333333333333337,0.34943463172564926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
